"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","Q3","Q4_1","Q5_1","Q6_1","Q7_1","Q8_1","Attitude_1_1","Attitude_2_1","Benefit_1_1","Benefit_2_1","Risk_1_1","Risk_2_1","Q9","Q10","Q11","Q12","Q13","Info_Info_1","Info_Info_2","Info_Info_3","Info_Info_4","Info_Info_5","Info_Info_6","Info_Info_7","Info_Info_8","Info_Info_9","Info_Info_10","Info_Info_11","Info_Info_12","Info_Cred_1","Info_Cred_2","Info_Cred_3","Info_Cred_4","Info_Cred_5","Info_Cred_6","Info_Cred_7","Info_Cred_8","Info_Cred_9","Info_Cred_10","Info_Cred_11","Info_Cred_12","Info_Cred_13","H_Num1","H_Num2","H_Num3","H_Num4","H_Num5","Q22","id","eqtid","health_correct_count","averageInformativenessPositiveNumerical","averageInformativenessNetagtiveNumerical","averageInformativenessPositiveNonNumerical","averageInformativenessNetagtiveNonNumerical","averageCredibilityPositiveNumerical","averageCredibilityNetagtiveNumerical","averageCredibilityPositiveNonNumerical","averageCredibilityNetagtiveNonNumerical","averageCredibility","averageInformativeness","averageInformativenessNumerical","averageInformativenessNonNumerical","averageCredibilityNumerical","averageCredibilityNonNumerical","averageNumerical","averageNonNumerical","HBM_average_benefit_3","HBM_average_risk_3","Acceptance_1_reversed","Acceptance_2_reversed","HBM_average_acceptance_3"
"2022/11/1 23:37","2022/11/1 23:46",0,"133.32.217.174",100,487,1,"2022/11/1 23:46","R_278dYy3FXdwmSb3",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",4,0,0,6,6,6,3,5,2,2,4,4,2,2,4,4,4,4,3,2,6,5,2,3,2,4,5,4,2,2,2,6,6,6,4,2,3,1,4,5,4,2,2,2,4,2,3,2,2,"","EJYSWwmFKZ8y","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.33333333333333,2.33333333333333,4.33333333333333,2,6,3,4.33333333333333,2,3.61538461538462,3.25,3.33333333333333,3.16666666666667,4.5,3.16666666666667,3.91666666666667,3.16666666666667,4,2,4,4,4
"2022/11/1 12:58","2022/11/1 13:04",0,"1.66.32.66",100,346,1,"2022/11/1 13:04","R_AhAAQaOuFWjTfQR",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",3,0,0,4,5,3,4,5,2,2,4,3,3,3,4,3,3,2,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,1,4,4,5,4,4,4,4,2,3,2,4,"","EnU6pba2Vpgj","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.66666666666667,4,4,4,4.66666666666667,4.33333333333333,4.33333333333333,4,4.07692307692308,4.16666666666667,4.33333333333333,4,4.5,4.16666666666667,4.41666666666667,4.08333333333333,3.5,3,4,4,4
"2022/11/1 21:38","2022/11/1 21:49",0,"222.15.18.244",100,659,1,"2022/11/1 21:49","R_1F9OIbG4cftKCPA",NA,NA,NA,NA,36.9664,140.0608,"anonymous","JA",2,0,1,4,3,4,5,4,3,3,3,4,4,2,3,3,3,4,5,5,4,5,4,4,5,2,6,4,4,4,4,5,2,4,5,3,4,1,4,3,4,4,3,3,4,2,3,2,2,"","ErYRPzLEtZzY","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,4.33333333333333,4,4,3.66666666666667,4,3.66666666666667,3.33333333333333,3.46153846153846,4.25,4.5,4,3.83333333333333,3.5,4.16666666666667,3.75,3.5,3,3,3,3
"2022/11/5 10:22","2022/11/5 10:29",0,"106.154.130.67",100,384,1,"2022/11/5 10:29","R_3ewOr7tkpR6l8ng",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",0,0,1,3,1,1,3,1,2,3,1,2,5,4,3,3,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,1,"","FJ8SS5vTBTKt","fe7495ade47184a0c00172174b0db134d5040a8a",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,4.5,4,3,3.5
"2022/11/3 0:47","2022/11/3 0:51",0,"59.86.79.204",100,200,1,"2022/11/3 0:51","R_2s7NGH15ynLwr0y",NA,NA,NA,NA,36.5666,139.9125,"anonymous","JA",0,0,0,1,1,1,4,1,3,3,1,1,5,5,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,1,1,1,4,"","FK6xj4TTmVKB","fe7495ade47184a0c00172174b0db134d5040a8a",1,1,1,1,1,1,1,1,5,1.92307692307692,1,1,1,1,3,1,2,1,5,3,3,3
"2022/11/1 16:03","2022/11/1 16:13",0,"182.171.25.241",100,582,1,"2022/11/1 16:13","R_3G8sjCtHfPnEzFc",NA,NA,NA,NA,35.777,139.614,"anonymous","JA",3,0,1,7,6,6,2,5,1,1,5,4,3,2,2,2,2,3,5,5,5,5,5,2,3,5,5,5,2,3,1,5,5,4,2,2,2,1,5,5,5,2,2,1,4,3,3,4,2,"例えば信頼性があると答えた場合、何故そう思うか？という質問がなかったので誰でも気軽にできるアンケートだと思った。もし聞いてきたら私ならこう答えるって一人で思いながら回答しました。","FmcPKi7QpXMz","fe7495ade47184a0c00172174b0db134d5040a8a",3,5,3.33333333333333,5,2,4.66666666666667,2,5,1.66666666666667,3.15384615384615,3.83333333333333,4.16666666666667,3.5,3.33333333333333,3.33333333333333,3.75,3.41666666666667,4.5,2.5,5,5,5
"2022/11/1 15:59","2022/11/1 16:05",0,"58.3.138.17",100,378,1,"2022/11/1 16:05","R_3ixwwkKVFgwCW9q",NA,NA,NA,NA,33.5676,130.5058,"anonymous","JA",0,0,0,5,1,4,2,1,1,3,4,3,4,2,4,3,4,3,1,6,6,7,6,6,6,3,5,4,4,5,1,6,5,7,7,6,6,1,4,6,4,5,5,5,2,2,2,1,1,"計算をきちんとして回答したかった。","FqDl35OO0BiL","fe7495ade47184a0c00172174b0db134d5040a8a",1,6.33333333333333,6,4,3.33333333333333,6,6.33333333333333,4.66666666666667,5,5.15384615384615,4.91666666666667,6.16666666666667,3.66666666666667,6.16666666666667,4.83333333333333,6.16666666666667,4.25,3.5,3,5,3,4
"2022/11/1 17:26","2022/11/1 17:33",0,"101.140.178.85",100,362,1,"2022/11/1 17:33","R_24DiLOEUBQjASr1",NA,NA,NA,NA,35.0012,135.8651,"anonymous","JA",0,0,0,1,1,1,1,1,1,3,1,1,5,5,5,3,4,1,5,4,4,4,1,4,4,1,1,1,1,1,1,1,4,4,1,5,4,1,1,1,1,1,1,1,4,2,3,2,4,"","Frq7otttak1R","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,3,1,1,3,3.33333333333333,1,1,2,2.25,3.5,1,3.16666666666667,1,3.33333333333333,1,1,5,5,3,4
"2022/11/2 11:21","2022/11/2 11:33",0,"153.252.192.129",100,688,1,"2022/11/2 11:33","R_2fD0YPPplVHCXcm",NA,NA,NA,NA,34.6837,135.5236,"anonymous","JA",0,0,0,4,4,4,3,4,3,3,3,3,3,2,4,2,3,3,7,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,"","FywqunU6IhL7","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,5,4,3.66666666666667,4,4,4,4,3.76923076923077,4.41666666666667,5,3.83333333333333,4,4,4.5,3.91666666666667,3,2.5,3,3,3
"2022/11/1 18:00","2022/11/1 18:09",0,"106.180.0.150",100,529,1,"2022/11/1 18:09","R_1Pdhii0a3kS29UF",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",3,0,0,3,3,2,4,3,4,4,2,2,4,4,3,3,3,3,5,4,4,5,5,5,5,4,5,4,5,3,4,3,3,3,4,2,4,1,3,3,3,4,4,4,4,2,3,2,4,"","G6NluFY8O4l0","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.33333333333333,5,4.33333333333333,4,3,3.33333333333333,3,4,3.15384615384615,4.41666666666667,4.66666666666667,4.16666666666667,3.16666666666667,3.5,3.91666666666667,3.83333333333333,2,4,2,2,2
"2022/11/1 20:33","2022/11/1 20:42",0,"106.159.93.12",100,502,1,"2022/11/1 20:42","R_3Rx6rkirH1WTQ5B",NA,NA,NA,NA,39.7042,140.1282,"anonymous","JA",3,0,0,5,7,6,2,5,1,1,5,5,3,1,2,3,3,4,5,6,5,5,6,6,6,2,5,1,4,4,1,4,4,4,4,6,6,1,6,5,5,5,4,2,4,2,2,2,2,"","GsqSeB87eml9","fe7495ade47184a0c00172174b0db134d5040a8a",4,5.33333333333333,6,2.66666666666667,3,4,5.33333333333333,5.33333333333333,3.66666666666667,4.30769230769231,4.25,5.66666666666667,2.83333333333333,4.66666666666667,4.5,5.16666666666667,3.66666666666667,5,2,5,5,5
"2022/11/2 10:34","2022/11/2 10:45",0,"45.32.50.105",100,666,1,"2022/11/2 10:45","R_21jpqroP28g9aO6",NA,NA,NA,NA,35.6096,139.7283,"anonymous","JA",3,0,0,7,7,7,5,6,1,1,5,4,3,3,5,4,4,4,5,7,7,7,5,6,5,4,7,4,4,1,2,6,5,6,5,4,6,1,5,6,5,4,4,4,4,2,2,3,2,"ワクチンの副作用は極少ない事。","HMe2f2gbBsGv","fe7495ade47184a0c00172174b0db134d5040a8a",3,7,5.33333333333333,5,2.33333333333333,5.66666666666667,5,5.33333333333333,4,4.69230769230769,4.91666666666667,6.16666666666667,3.66666666666667,5.33333333333333,4.66666666666667,5.75,4.16666666666667,4.5,3,5,5,5
"2022/11/1 11:00","2022/11/1 11:07",0,"49.129.123.224",100,418,1,"2022/11/1 11:07","R_2QMU3k9gLALxOHb",NA,NA,NA,NA,43.1027,141.5287,"anonymous","JA",0,0,0,4,1,1,4,1,3,3,1,1,5,3,5,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,"","HXlbIbGFZXkN","fe7495ade47184a0c00172174b0db134d5040a8a",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3
"2022/11/1 11:05","2022/11/1 11:11",0,"126.77.13.177",100,373,1,"2022/11/1 11:11","R_soHjfIr4Z29DqnL",NA,NA,NA,NA,35.8691,139.6582,"anonymous","JA",0,0,0,4,2,7,4,4,2,2,3,2,5,3,2,3,3,2,3,4,2,4,6,4,5,3,3,4,4,3,5,3,3,4,4,3,4,1,1,2,4,4,4,3,4,2,3,1,2,"","HZya8mSXrk7B","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.33333333333333,5,3.33333333333333,4,3.33333333333333,3.66666666666667,2.33333333333333,3.66666666666667,3.07692307692308,3.91666666666667,4.16666666666667,3.66666666666667,3.5,3,3.83333333333333,3.33333333333333,2.5,4,4,4,4
"2022/11/1 13:40","2022/11/1 13:46",0,"49.98.160.230",100,375,1,"2022/11/1 13:46","R_12l2dRBOK4GsoRZ",NA,NA,NA,NA,35.4343,139.6466,"anonymous","JA",2,0,1,6,4,5,3,4,2,2,3,4,2,1,4,3,3,3,2,6,6,5,5,3,5,3,5,2,2,2,1,6,5,5,5,5,5,1,4,5,5,4,2,4,4,2,3,2,4,"","HaYGDmhmlyWo","fe7495ade47184a0c00172174b0db134d5040a8a",4,5.66666666666667,4.33333333333333,3.33333333333333,1.66666666666667,5.33333333333333,5,4.66666666666667,3.33333333333333,4.30769230769231,3.75,5,2.5,5.16666666666667,4,5.08333333333333,3.25,3.5,1.5,4,4,4
"2022/11/1 17:40","2022/11/1 17:59",0,"123.198.207.222",100,1101,1,"2022/11/1 17:59","R_3PhPwF1HCoPMkYL",NA,NA,NA,NA,35.0203,135.7602,"anonymous","JA",2,0,1,5,6,5,4,5,2,3,4,3,3,2,4,3,3,4,5,7,6,6,2,3,2,5,4,4,2,3,1,6,6,6,2,2,2,1,5,7,5,2,2,2,3,2,3,3,2,"","HeJWsvNAW70M","fe7495ade47184a0c00172174b0db134d5040a8a",3,6.33333333333333,2.33333333333333,4.33333333333333,2,6,2,5.66666666666667,2,3.69230769230769,3.75,4.33333333333333,3.16666666666667,4,3.83333333333333,4.16666666666667,3.5,3.5,2.5,4,3,3.5
"2022/11/1 12:00","2022/11/1 12:08",0,"118.240.37.171",100,494,1,"2022/11/1 12:08","R_1OVIulPQAKjcqN6",NA,NA,NA,NA,35.4343,139.6466,"anonymous","JA",3,0,0,6,7,6,3,6,1,1,5,5,1,1,5,2,2,4,4,7,7,7,5,7,7,5,6,4,2,2,1,7,7,7,5,7,7,1,4,6,4,2,2,2,4,2,3,2,4,"","HvWV97iVUiww","fe7495ade47184a0c00172174b0db134d5040a8a",4,7,6.33333333333333,5,1.66666666666667,7,6.33333333333333,4.66666666666667,2,4.69230769230769,5,6.66666666666667,3.33333333333333,6.66666666666667,3.33333333333333,6.66666666666667,3.33333333333333,5,1,5,5,5
"2022/11/1 11:05","2022/11/1 11:09",0,"153.145.142.56",100,281,1,"2022/11/1 11:09","R_3EtCfo0qd5j1DFH",NA,NA,NA,NA,39.7042,140.1282,"anonymous","JA",3,0,0,5,5,4,4,5,1,1,4,4,3,2,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,4,4,2,4,2,2,2,4,"","ID7fg15uaOax","fe7495ade47184a0c00172174b0db134d5040a8a",3,4,4,4,3.33333333333333,4,4,4,3.33333333333333,3.61538461538462,3.83333333333333,4,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,2.5,5,5,5
"2022/11/1 11:35","2022/11/1 11:39",0,"133.33.58.125",100,239,1,"2022/11/1 11:39","R_3NEUzzTmiBMaX35",NA,NA,NA,NA,35.0982,138.8614,"anonymous","JA",3,0,0,5,5,5,4,5,2,2,3,4,4,2,3,3,3,3,5,5,5,4,4,3,5,3,5,4,3,4,3,5,5,5,4,5,5,1,3,4,4,3,4,3,4,2,3,2,2,"","IKjPckUZrEtl","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,4,4,3.33333333333333,5,4.66666666666667,3.66666666666667,3.33333333333333,3.92307692307692,4,4.33333333333333,3.66666666666667,4.83333333333333,3.5,4.58333333333333,3.58333333333333,3.5,3,4,4,4
"2022/11/1 12:05","2022/11/1 12:17",0,"153.173.8.20",100,719,1,"2022/11/1 12:17","R_3ndxhwlv03XzXmX",NA,NA,NA,NA,43.0873,141.358,"anonymous","JA",0,0,0,4,2,3,1,2,2,3,2,2,4,3,2,2,3,2,3,5,4,5,5,6,4,2,4,6,2,4,4,5,4,4,5,4,5,1,6,4,6,5,4,4,4,2,3,1,4,"","IQvLivuh2rlB","fe7495ade47184a0c00172174b0db134d5040a8a",3,4.66666666666667,5,4,3.33333333333333,4.33333333333333,4.66666666666667,5.33333333333333,4.33333333333333,4.38461538461539,4.25,4.83333333333333,3.66666666666667,4.5,4.83333333333333,4.66666666666667,4.25,2,3.5,4,3,3.5
"2022/11/1 14:19","2022/11/1 14:30",0,"60.98.237.130",100,683,1,"2022/11/1 14:30","R_2ZIJczx7yuyH1LE",NA,NA,NA,NA,34.8463,135.6095,"anonymous","JA",2,0,0,4,5,4,3,4,2,3,3,4,3,1,3,3,3,3,6,5,5,5,4,4,4,4,3,4,3,3,3,5,5,5,4,4,4,1,4,4,4,4,3,3,4,2,3,1,4,"このアンケートはワクチンの効果を否定するエビデンスを得る意図があるのかと思ったんですがどうなんでしょう","Ia8HUk6DTDQM","fe7495ade47184a0c00172174b0db134d5040a8a",3,5,4,3.66666666666667,3,5,4,4,3.33333333333333,3.84615384615385,3.91666666666667,4.5,3.33333333333333,4.5,3.66666666666667,4.5,3.5,3.5,2,4,3,3.5
"2022/11/1 11:47","2022/11/1 11:53",0,"213.18.119.116",100,367,1,"2022/11/1 11:53","R_3qk9wZIIUeK2XpN",NA,NA,NA,NA,35.0885,134.7424,"anonymous","JA",2,0,1,3,3,3,4,3,3,3,2,2,4,3,2,3,3,3,5,4,3,4,5,5,5,5,4,5,4,5,5,3,3,4,5,5,4,1,5,4,5,5,5,5,4,2,3,2,2,"専門的で難しかった","Ilfxm9fkKgzV","fe7495ade47184a0c00172174b0db134d5040a8a",5,3.66666666666667,5,4.66666666666667,4.66666666666667,3.33333333333333,4.66666666666667,4.66666666666667,5,4.15384615384615,4.5,4.33333333333333,4.66666666666667,4,4.83333333333333,4.16666666666667,4.75,2,3.5,3,3,3
"2022/11/1 11:11","2022/11/1 11:14",0,"14.13.144.96",100,227,1,"2022/11/1 11:14","R_27NVX1k3cDRpttC",NA,NA,NA,NA,34.6545,135.0278,"anonymous","JA",0,0,0,4,1,1,4,1,5,5,1,1,4,4,3,3,5,3,4,4,4,2,6,6,6,2,1,1,7,6,6,5,4,4,4,6,6,1,5,1,5,6,4,5,4,2,2,1,1,"","Ir0v0JoFhWFQ","fe7495ade47184a0c00172174b0db134d5040a8a",2,3.33333333333333,6,1.33333333333333,6.33333333333333,4.33333333333333,5.33333333333333,3.66666666666667,5,4.30769230769231,4.25,4.66666666666667,3.83333333333333,4.83333333333333,4.33333333333333,4.75,4.08333333333333,1,4,1,1,1
"2022/11/1 12:01","2022/11/1 12:11",0,"139.101.23.188",100,597,1,"2022/11/1 12:11","R_1DwZO1TCcUnolyB",NA,NA,NA,NA,34.512,135.4291,"anonymous","JA",3,1,1,4,4,4,6,6,1,2,2,4,4,3,3,5,3,3,1,5,2,3,5,5,5,2,2,4,5,5,4,5,5,3,4,5,5,1,1,3,4,5,2,1,1,2,3,2,1,"","IwL8kwzM9wjP","fe7495ade47184a0c00172174b0db134d5040a8a",3,3.33333333333333,5,2.66666666666667,4.66666666666667,4.33333333333333,4.66666666666667,2.66666666666667,2.66666666666667,3.38461538461538,3.91666666666667,4.16666666666667,3.66666666666667,4.5,2.66666666666667,4.33333333333333,3.16666666666667,3,3.5,5,4,4.5
"2022/11/2 21:10","2022/11/2 21:19",0,"221.241.23.17",100,535,1,"2022/11/2 21:19","R_3oHEHdh1EWsQlQg",NA,NA,NA,NA,35.6699,139.8157,"anonymous","JA",0,0,0,5,3,3,5,5,1,1,2,3,5,2,5,5,3,3,6,4,4,3,7,7,7,1,3,1,4,3,1,4,4,4,4,4,4,1,2,4,4,4,4,3,4,2,3,2,4,"","J9HmCg81TWOU","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.66666666666667,7,1.66666666666667,2.66666666666667,4,4,3.33333333333333,3.66666666666667,3.53846153846154,3.75,5.33333333333333,2.16666666666667,4,3.5,4.66666666666667,2.83333333333333,2.5,3.5,5,5,5
"2022/11/5 10:51","2022/11/5 11:05",0,"221.170.33.225",100,854,1,"2022/11/5 11:05","R_3estA0ojJKzUcHx",NA,NA,NA,NA,32.8095,130.6931,"anonymous","JA",0,0,1,1,1,1,3,1,2,4,1,1,5,5,2,3,2,3,5,1,1,2,6,6,6,2,2,1,6,7,6,1,1,1,5,2,2,1,6,2,4,6,7,6,4,2,3,2,4,"","JKRiwEPtdYCT","fe7495ade47184a0c00172174b0db134d5040a8a",4,1.33333333333333,6,1.66666666666667,6.33333333333333,1,3,4,6.33333333333333,3.38461538461538,3.83333333333333,3.66666666666667,4,2,5.16666666666667,2.83333333333333,4.58333333333333,1,5,4,2,3
"2022/11/1 16:11","2022/11/1 16:16",0,"219.18.118.13",100,289,1,"2022/11/1 16:16","R_1cVcvhBceQVRXYh",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",3,0,0,5,5,5,3,4,2,3,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,2,2,2,2,"","Jt3PCKQWhgRr","fe7495ade47184a0c00172174b0db134d5040a8a",3,5,5,5,4.66666666666667,5,5,5,5,4.69230769230769,4.91666666666667,5,4.83333333333333,5,5,5,4.91666666666667,4,3.5,4,3,3.5
"2022/11/1 21:10","2022/11/1 21:17",0,"113.144.214.62",100,368,1,"2022/11/1 21:17","R_2R1Wh7ybMi17msJ",NA,NA,NA,NA,35.6143,140.1062,"anonymous","JA",3,0,0,5,5,5,4,3,2,2,4,4,3,2,4,3,3,2,5,5,5,5,4,4,5,4,4,3,4,3,3,5,5,5,4,4,5,1,4,5,4,4,4,4,4,2,3,2,2,"","K8YLWxxTI3xm","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,4.33333333333333,3.66666666666667,3.33333333333333,5,4.33333333333333,4.33333333333333,4,4.15384615384615,4.08333333333333,4.66666666666667,3.5,4.66666666666667,4.16666666666667,4.66666666666667,3.83333333333333,4,2.5,4,4,4
"2022/11/1 16:49","2022/11/1 17:06",0,"220.144.93.254",100,1040,1,"2022/11/1 17:06","R_1mkLvC1KhmYxUrS",NA,NA,NA,NA,35.4343,139.6466,"anonymous","JA",3,0,0,5,4,5,3,4,2,3,4,4,3,3,3,2,3,3,5,5,5,4,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,1,5,4,5,5,5,5,4,2,3,2,4,"知りたいのはコロナ？クイズ？どういう繋がり？","KPgz4L7y4nGJ","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.66666666666667,4.66666666666667,4,5,5,4.66666666666667,4.66666666666667,5,4.53846153846154,4.58333333333333,4.66666666666667,4.5,4.83333333333333,4.83333333333333,4.75,4.66666666666667,4,3,4,3,3.5
"2022/11/1 14:34","2022/11/1 14:40",0,"58.98.202.89",100,352,1,"2022/11/1 14:40","R_vv5LozijdeV6ik1",NA,NA,NA,NA,33.5664,131.7362,"anonymous","JA",0,0,0,1,1,1,3,1,3,5,1,1,3,5,2,2,2,2,7,1,1,1,6,1,7,1,1,4,5,6,7,1,1,1,6,2,5,1,1,1,3,6,5,6,4,3,3,2,2,"","KcGjjZAwPMbk","fe7495ade47184a0c00172174b0db134d5040a8a",4,1,4.66666666666667,2,6,1,4.33333333333333,1.66666666666667,5.66666666666667,3,3.41666666666667,2.83333333333333,4,2.66666666666667,3.66666666666667,2.75,3.83333333333333,1,4,3,1,2
"2022/11/2 2:19","2022/11/2 2:32",0,"219.100.86.30",100,788,1,"2022/11/2 2:32","R_30nLkSKZkZWPA6m",NA,NA,NA,NA,37.1547,138.2212,"anonymous","JA",4,0,1,7,6,5,6,4,1,2,4,5,5,1,4,3,3,2,1,6,7,6,6,7,5,2,2,2,3,4,6,5,6,5,6,6,6,1,2,3,2,5,2,5,4,2,3,1,1,"","KeMzGyeA8euL","fe7495ade47184a0c00172174b0db134d5040a8a",3,6.33333333333333,6,2,4.33333333333333,5.33333333333333,6,2.33333333333333,4,4.15384615384615,4.66666666666667,6.16666666666667,3.16666666666667,5.66666666666667,3.16666666666667,5.91666666666667,3.16666666666667,4.5,3,5,4,4.5
"2022/11/1 17:13","2022/11/1 17:29",0,"14.11.161.96",100,939,1,"2022/11/1 17:29","R_29nOlZee5kA6Ulr",NA,NA,NA,NA,35.2362,138.6113,"anonymous","JA",0,0,0,5,2,1,4,4,3,4,1,3,1,4,4,3,3,4,5,5,5,5,5,5,5,4,5,4,4,6,4,4,4,4,5,5,5,1,3,3,4,5,6,3,4,2,3,1,2,"最近、コロナウィルスワクチンの副作用により、ワクチン投与を止めるべきとの主張を北海道の医師が発信し、全国的に広まっているとの報道を耳にし、考えされられた。また、コロナは、口、鼻だけではなく、眼から感染することをもっと周知すべき。","KhYYWYORaerg","fe7495ade47184a0c00172174b0db134d5040a8a",4,5,5,4.33333333333333,4.66666666666667,4,5,3.33333333333333,4.66666666666667,4,4.75,5,4.5,4.5,4,4.75,4.25,2,2.5,3,2,2.5
"2022/11/1 16:42","2022/11/1 16:59",0,"60.73.200.223",100,1008,1,"2022/11/1 16:59","R_231PUIsOMkh2yVY",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",3,0,1,2,3,3,6,3,3,3,1,3,2,3,3,3,3,4,5,6,5,4,6,5,5,4,5,4,6,6,4,3,3,3,5,2,5,1,4,3,5,5,5,5,4,2,2,1,4,"","LAo2bVarbrl1","fe7495ade47184a0c00172174b0db134d5040a8a",2,5,5.33333333333333,4.33333333333333,5.33333333333333,3,4,4,5,3.76923076923077,5,5.16666666666667,4.83333333333333,3.5,4.5,4.33333333333333,4.66666666666667,2,2.5,3,3,3
"2022/11/1 13:08","2022/11/1 13:15",0,"124.215.59.1",100,432,1,"2022/11/1 13:15","R_3D7KqQr79Y9Cld9",NA,NA,NA,NA,35.4343,139.6466,"anonymous","JA",0,0,1,1,1,1,1,1,1,5,1,1,5,5,2,2,2,1,6,4,4,7,4,7,4,1,1,1,4,6,4,4,4,7,6,7,5,1,1,2,1,4,4,4,4,2,3,2,2,"","LArE9cHsJpuu","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,5,1,4.66666666666667,5,6,1.33333333333333,4,3.84615384615385,3.91666666666667,5,2.83333333333333,5.5,2.66666666666667,5.25,2.75,1,5,5,1,3
"2022/11/1 17:46","2022/11/1 17:54",0,"14.8.44.192",100,463,1,"2022/11/1 17:54","R_bkpeKDMDQdP5zt7",NA,NA,NA,NA,36.1341,139.4589,"anonymous","JA",3,0,0,5,6,4,4,5,1,1,4,4,3,2,3,3,3,3,5,7,5,5,3,3,2,4,4,4,3,2,2,4,5,5,5,5,5,1,3,4,4,3,3,3,4,4,2,2,2,"","LKL6CTbXjQYV","fe7495ade47184a0c00172174b0db134d5040a8a",3,5.66666666666667,2.66666666666667,4,2.33333333333333,4.66666666666667,5,3.66666666666667,3,3.84615384615385,3.66666666666667,4.16666666666667,3.16666666666667,4.83333333333333,3.33333333333333,4.5,3.25,4,2.5,5,5,5
"2022/11/1 11:55","2022/11/1 12:02",0,"118.241.181.216",100,420,1,"2022/11/1 12:02","R_8dAwnDz4kTF7bsl",NA,NA,NA,NA,35.7313,139.666,"anonymous","JA",3,0,1,7,4,1,4,5,1,1,3,2,3,3,5,5,3,4,2,7,7,7,7,7,7,2,4,1,2,1,2,7,7,7,7,7,7,1,1,4,1,1,1,1,4,3,3,2,3,"","LLOkZj75MJfg","fe7495ade47184a0c00172174b0db134d5040a8a",3,7,7,2.33333333333333,1.66666666666667,7,7,2,1,4,4.5,7,2,7,1.5,7,1.75,2.5,3,5,5,5
"2022/11/2 6:52","2022/11/2 6:59",0,"101.96.55.236",100,445,1,"2022/11/2 6:59","R_7OJpR1YP7ytISKl",NA,NA,NA,NA,36.7069,137.2129,"anonymous","JA",4,0,1,5,5,4,5,5,2,3,4,4,3,2,4,3,3,3,4,5,6,4,4,4,4,5,4,5,3,2,2,5,6,5,4,4,4,1,5,3,4,4,3,3,3,2,2,1,2,"","LT0wYrAYN3IC","fe7495ade47184a0c00172174b0db134d5040a8a",2,5,4,4.66666666666667,2.33333333333333,5.33333333333333,4,4,3.33333333333333,3.92307692307692,4,4.5,3.5,4.66666666666667,3.66666666666667,4.58333333333333,3.58333333333333,4,2.5,4,3,3.5
"2022/11/1 14:28","2022/11/1 14:39",0,"119.229.178.193",100,653,1,"2022/11/1 14:39","R_3jTCiG90lObv310",NA,NA,NA,NA,34.6837,135.5236,"anonymous","JA",2,0,0,6,4,6,3,4,1,2,4,4,3,1,4,2,2,2,5,4,4,4,3,3,4,4,4,3,4,1,1,4,4,2,3,2,3,1,4,4,4,3,3,2,4,2,3,2,4,"特にない","LWHydh3xmGyi","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,3.33333333333333,3.66666666666667,2,3.33333333333333,2.66666666666667,4,2.66666666666667,3,3.25,3.66666666666667,2.83333333333333,3,3.33333333333333,3.33333333333333,3.08333333333333,4,2,5,4,4.5
