"StartDate.x","EndDate.x","Status.x","IPAddress.x","Progress.x","Duration..in.seconds..x","Finished.x","RecordedDate.x","ResponseId.x","RecipientLastName.x","RecipientFirstName.x","RecipientEmail.x","ExternalReference.x","LocationLatitude.x","LocationLongitude.x","DistributionChannel.x","UserLanguage.x","Q34","Q57_1","Q47","Q33_1","Q33_2","Q33_3","Q33_4","Q33_5","Q33_6","Q33_7","Q33_8","Q33_9","Q33_10","Q33_11","Q35","Q16_1","Q39_1","Q40_1","Q41_1","Q42_1","Q53","Q56","Q55","Q54","Q21","Q18","Q22.x","Q43_1","Q19","Q20","Q36","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q51_1","Q59_1","Q52_1","Q60_1","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q58_1","Q58_2","Q58_3","Q58_4","Q58_5","Q58_6","Q58_7","Q58_8","Q58_9","Q61_1","Q50","Q46_1","Q29","Q27","id","eqtid.x","berlin_correct_count","berlin_group.x","StartDate.y","EndDate.y","Status.y","IPAddress.y","Progress.y","Duration..in.seconds..y","Finished.y","RecordedDate.y","ResponseId.y","RecipientLastName.y","RecipientFirstName.y","RecipientEmail.y","ExternalReference.y","LocationLatitude.y","LocationLongitude.y","DistributionChannel.y","UserLanguage.y","num_vaccination_3","Q2","Q3","Effectiveness_3","Omicron_3","Safeness_3","Possibility_of_infec_3","Regret_3","Attitude_1_1","Attitude_2_1","Benefit_1_1","Benefit_2_1","Risk_1_1","Risk_2_1","Q9","Q10","Q11","Q12","Q13","Info_Info_1","Info_Info_2","Info_Info_3","Info_Info_4","Info_Info_5","Info_Info_6","Info_Info_7","Info_Info_8","Info_Info_9","Info_Info_10","Info_Info_11","Info_Info_12","Info_Cred_1","Info_Cred_2","Info_Cred_3","Info_Cred_4","Info_Cred_5","Info_Cred_6","Info_Cred_7","Info_Cred_8","Info_Cred_9","Info_Cred_10","Info_Cred_11","Info_Cred_12","Info_Cred_13","H_Num1","H_Num2","H_Num3","H_Num4","H_Num5","Q22.y","eqtid.y","health_correct_count","averageInformativenessPositiveNumerical","averageInformativenessNetagtiveNumerical","averageInformativenessPositiveNonNumerical","averageInformativenessNetagtiveNonNumerical","averageCredibilityPositiveNumerical","averageCredibilityNetagtiveNumerical","averageCredibilityPositiveNonNumerical","averageCredibilityNetagtiveNonNumerical","averageCredibility","averageInformativeness","averageInformativenessNumerical","averageInformativenessNonNumerical","averageCredibilityNumerical","averageCredibilityNonNumerical","averageNumerical","averageNonNumerical","HBM_average_benefit_3","HBM_average_risk_3","Acceptance_1_reversed","Acceptance_2_reversed","HBM_average_acceptance_3","no","group","firstParti","sndParti","gender","age","residentArea","maritalStatus","children","occupation","education","covidInfecRecord","vaccRecord1stSurvey","vaccReservation","device","start_time","end_time","time","berlin_group.y","berlin_oneItem","subjectiveNumeracy_group","numAttitude_group"
"2021/8/28 17:41","2021/8/28 17:46",0,"101.140.230.89",100,257,1,"2021/8/28 17:46","R_1FRoJkroVtBS43J",NA,NA,NA,NA,35.12030029,136.193512,"anonymous","JA",2,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,6,3,3,2,2,4,3,3,4,NA,NA,1,5,2,4,6,4,3,4,3,4,2,5,5,6,6,5,4,5,5,1,5,5,5,5,7,5,6,5,5,7,7,6,6,7,4,4,6,"50","なし","j1rsRGHi50ns","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470,7,NA,NA,2,27,25,2,1,12,6,2,3,1,1,"2021-08-28 17:41:00","2021-08-28 17:41:51",1,"BL",1,"L",NA
"2021/8/29 21:20","2021/8/29 21:26",0,"126.157.35.54",100,364,1,"2021/8/29 21:26","R_UmWTwbHCllEiaQx",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,5,6,5,2,2,2,2,4,2,3,2,2,NA,NA,4,4,4,4,4,3,4,5,4,4,6,6,6,6,5,5,4,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,"5","特にありません","j7riwsUnIWVV","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14815,3,NA,NA,1,48,13,1,2,11,2,2,3,1,1,"2021-08-29 21:18:25","2021-08-29 21:19:16",1,"BL",NA,NA,NA
"2021/8/28 1:46","2021/8/28 2:01",0,"111.89.31.31",100,874,1,"2021/8/28 2:01","R_4MKiM2TEu5I93t7",NA,NA,NA,NA,37.86360168,140.4291077,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,2,5,6,3,2,1,1,4,2,3,5,NA,1,NA,3,5,4,4,4,4,3,4,4,5,1,8,1,7,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,5,6,"30","特にありません","j9YfcVxREhaS","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",3,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,17,NA,NA,1,63,8,1,2,7,2,2,3,2,5,"2021-08-28 1:44:58","2021-08-28 1:46:25",1,"BH",0,"H","L"
"2021/8/27 7:18","2021/8/27 7:34",0,"125.4.108.169",100,936,1,"2021/8/27 7:34","R_3iP9O6T8423KCQZ",NA,NA,NA,NA,34.69329834,135.5067139,"anonymous","JA",2,1,1,3,3,2,1,4,5,3,3,4,3,3,5,12,7,6,7,4,4,4,4,2,4,4,3,6,1,NA,NA,3,1,4,3,2,4,5,4,5,5,8,6,1,4,2,3,3,3,1,2,2,3,5,5,2,4,5,5,2,2,2,5,5,5,4,5,"60","","jOmgdNhkVhkp","07ec68e4080afd6b83525ee500ebda56b8a83e93",0,"BL","2022/11/1 12:45","2022/11/1 13:01",0,"125.4.119.203",100,938,1,"2022/11/1 13:01","R_3fCYe7sm8C64KEO",NA,NA,NA,NA,34.6986,135.5079,"anonymous","JA",0,1,0,4,1,1,4,1,3,3,1,3,5,5,2,3,2,3,5,4,3,3,4,4,5,4,4,4,5,5,5,3,3,3,4,4,4,1,4,4,4,5,5,5,4,2,2,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.33333333333333,4.33333333333333,4,5,3,4,4,5,3.76923076923077,4.16666666666667,3.83333333333333,4.5,3.5,4.5,3.66666666666667,4.5,2,5,3,3,3,526,18,NA,1,1,74,27,2,1,14,2,2,3,2,4,"2021-08-27 7:17:38","2021-08-27 7:18:50",1,"BL",0,"L","L"
"2021/8/30 12:58","2021/8/30 13:26",0,"180.146.235.61",100,1671,1,"2021/8/30 13:26","R_2vbPhHpZTjnaQZJ",NA,NA,NA,NA,34.70930481,134.8287048,"anonymous","JA",2,17,4,3,3,4,5,5,3,3,3,3,3,4,6,9,5,5,6,5,3,2,2,3,4,2,3,8,1,NA,NA,2,2,2,4,4,2,5,1,5,2,4,6,6,7,5,4,1,2,1,4,2,3,4,5,5,4,1,2,4,2,3,4,5,7,4,6,"60","感染及びワクチンに関して、大学等の知的機関は科学的なデータ及び知見に基づく合理的な見解をもっと声高に発信して戴きたい。","jR4rNu56l7BZ","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",3,"BH","2022/11/1 12:35","2022/11/1 12:50",0,"115.135.25.124",100,893,1,"2022/11/1 12:50","R_24q4x57eWb87h82",NA,NA,NA,NA,3.0609,101.7524,"anonymous","JA",3,0,0,2,2,2,2,2,3,4,2,2,5,4,3,2,3,2,6,2,3,2,6,6,6,3,4,4,5,5,4,3,3,3,6,5,6,1,4,3,4,4,4,4,4,2,3,2,2,"このようなアンケートをもっと早く、また大々的にマスメディアを使って行って戴きたかった。","fe7495ade47184a0c00172174b0db134d5040a8a",5,2.33333333333333,6,3.66666666666667,4.66666666666667,3,5.66666666666667,3.66666666666667,4,3.84615384615385,4.16666666666667,4.16666666666667,4.16666666666667,4.33333333333333,3.83333333333333,4.25,4,2,4.5,3,2,2.5,18027,6,NA,NA,1,76,28,2,1,14,6,2,3,1,4,"2021-08-30 12:57:17","2021-08-30 12:58:33",1,"BH",NA,NA,NA
"2021/8/27 1:02","2021/8/27 1:10",0,"14.10.10.32",100,483,1,"2021/8/27 1:10","R_10ZsajMQBZx6RCq",NA,NA,NA,NA,34.69329834,135.5067139,"anonymous","JA",2,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,1,3,2,2,2,4,1,2,6,NA,1,NA,2,1,5,1,3,5,5,1,6,1,7,6,5,5,2,2,1,1,1,1,2,1,3,3,5,5,1,1,1,1,1,6,5,4,3,4,"50","無し","jTnSbbOoXbUm","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,15,NA,1,1,41,27,1,2,14,4,2,3,2,5,"2021-08-27 1:00:15","2021-08-27 1:02:27",2,"BH",NA,NA,NA
"2021/8/28 17:54","2021/8/28 18:02",0,"121.109.133.224",100,442,1,"2021/8/28 18:02","R_3melhcpezvwUlrV",NA,NA,NA,NA,35.74020386,139.7854004,"anonymous","JA",2,17,4,4,4,4,3,4,3,4,4,4,4,3,3,2,3,4,6,4,4,4,4,4,4,5,3,1,NA,NA,1,3,2,4,2,2,4,4,3,5,5,6,7,5,7,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,"60","特にないです。","jaJhNKy1zslE","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/1 18:19","2022/11/1 18:25",0,"106.146.9.89",100,388,1,"2022/11/1 18:25","R_WeZGPBk45Esgwal",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",2,0,1,4,4,4,3,3,2,3,4,4,4,3,2,2,2,2,4,5,5,5,3,3,3,4,4,5,3,3,4,5,5,5,5,5,5,1,5,4,5,5,5,5,4,2,2,1,1,"","fe7495ade47184a0c00172174b0db134d5040a8a",2,5,3,4.33333333333333,3.33333333333333,5,5,4.66666666666667,5,4.61538461538461,3.91666666666667,4,3.83333333333333,5,4.83333333333333,4.5,4.33333333333333,4,3.5,4,3,3.5,2527,5,NA,NA,1,60,13,2,1,1,2,2,3,1,4,"2021-08-28 17:47:37","2021-08-28 17:54:42",7,"BL",0,"L","L"
"2021/8/27 23:37","2021/8/27 23:49",0,"126.163.108.200",100,714,1,"2021/8/27 23:49","R_1DAPNUCeCieEP8v",NA,NA,NA,NA,35.75160217,139.7044067,"anonymous","JA",2,17,3,2,5,4,4,4,5,5,2,3,4,4,6,8,4,3,7,5,3,2,2,2,4,2,3,4,NA,NA,2,3,4,3,6,3,5,5,4,5,5,5,4,7,8,2,5,5,5,1,3,3,4,4,6,3,3,6,6,6,3,4,3,6,4,4,5,"45","クイズの正解は知りたいと思う","jaUM0UW5CPZa","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH","2022/11/2 0:59","2022/11/2 1:09",0,"126.225.89.46",100,591,1,"2022/11/2 1:09","R_21sVLqJAmZSwZbA",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",3,0,0,6,5,5,3,6,1,1,4,5,3,1,3,3,3,3,6,6,7,7,6,7,6,3,3,2,4,5,3,6,6,6,5,6,6,1,5,3,2,3,4,5,1,4,3,4,2,"クイズの答えは合っているか知りたいので載せて欲しい","fe7495ade47184a0c00172174b0db134d5040a8a",2,6.66666666666667,6.33333333333333,2.66666666666667,4,6,5.66666666666667,3.33333333333333,4,4.46153846153846,4.91666666666667,6.5,3.33333333333333,5.83333333333333,3.66666666666667,6.16666666666667,3.5,4.5,2,5,5,5,1078,2,NA,NA,1,34,14,1,2,4,7,2,3,1,2,"2021-08-27 23:35:48","2021-08-27 23:37:33",2,"BH",1,"H","H"
"2021/8/27 17:17","2021/8/27 17:26",0,"221.97.10.3",100,534,1,"2021/8/27 17:26","R_3rTkEnPexTCIt48",NA,NA,NA,NA,33.94949341,131.2446899,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,5,4,5,4,4,4,4,4,5,5,1,NA,NA,1,1,1,2,5,5,6,5,3,6,4,6,8,6,7,4,7,5,5,1,5,5,6,7,6,3,7,5,1,7,7,4,7,4,4,6,5,"40","","jeM2E4IghJFh","07ec68e4080afd6b83525ee500ebda56b8a83e93",0,"BL","2022/11/3 12:02","2022/11/3 12:19",0,"1.0.121.198",100,994,1,"2022/11/3 12:19","R_2bUb4l4OaPyBC6n",NA,NA,NA,NA,35.4979,134.2309,"anonymous","JA",2,0,1,3,2,4,3,2,3,3,2,3,5,4,2,2,4,4,5,6,7,7,6,7,7,5,7,1,6,6,4,6,6,7,5,5,6,1,7,6,7,7,7,6,4,4,3,2,4,"","fe7495ade47184a0c00172174b0db134d5040a8a",3,6.66666666666667,6.66666666666667,4.33333333333333,5.33333333333333,6.33333333333333,5.33333333333333,6.66666666666667,6.66666666666667,5.84615384615385,5.75,6.66666666666667,4.83333333333333,5.83333333333333,6.66666666666667,6.25,5.75,2.5,4.5,3,3,3,720,20,NA,1,2,39,35,3,1,14,2,2,3,2,4,"2021-08-27 17:15:40","2021-08-27 17:17:13",2,"BL",1,"H","H"
"2021/8/28 19:09","2021/8/28 19:20",0,"60.152.108.166",100,653,1,"2021/8/28 19:20","R_1gA8A99F3GAkeRl",NA,NA,NA,NA,35.70489502,139.984314,"anonymous","JA",2,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,3,1,1,1,2,1,2,4,2,3,1,2,NA,NA,1,2,4,5,4,5,5,3,5,2,7,7,6,6,2,4,4,4,1,2,6,4,4,4,2,2,3,2,2,3,2,2,2,4,4,4,"60","有効なコロナ対策を国は検討する必要がある","jgB8EPyDNsaP","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,16,NA,NA,1,55,12,1,2,1,6,2,3,2,5,"2021-08-28 19:08:06","2021-08-28 19:09:25",1,"BH",1,"L","L"
"2021/8/27 22:34","2021/8/27 22:38",0,"114.16.97.76",100,240,1,"2021/8/27 22:38","R_2rIQ3f6K0U0I4q9",NA,NA,NA,NA,36.02529907,138.1126099,"anonymous","JA",2,17,3,3,4,5,5,1,4,3,5,4,2,3,6,8,4,4,6,7,2,3,1,2,3,1,2,1,2,NA,NA,1,1,3,5,2,5,4,3,6,5,4,7,5,5,2,4,6,2,1,6,6,1,5,7,1,4,5,5,4,4,1,6,5,6,3,5,"590","難しかった","jm392TOcae2N","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL","2022/11/1 16:47","2022/11/1 16:52",0,"119.106.204.27",100,303,1,"2022/11/1 16:52","R_9EUg2geKiw4PpoB",NA,NA,NA,NA,36.6352,138.1794,"anonymous","JA",0,0,1,4,2,3,2,1,4,4,3,3,4,5,3,2,3,3,2,4,3,4,5,6,6,4,1,1,4,5,4,3,5,4,5,4,4,1,4,5,6,3,3,4,4,3,3,3,3,"","fe7495ade47184a0c00172174b0db134d5040a8a",2,3.66666666666667,5.66666666666667,2,4.33333333333333,4,4.33333333333333,5,3.33333333333333,3.92307692307692,3.91666666666667,4.66666666666667,3.16666666666667,4.16666666666667,4.16666666666667,4.41666666666667,3.66666666666667,3,4.5,2,2,2,1024,13,NA,NA,1,27,20,1,2,1,5,2,3,2,4,"2021-08-27 22:33:30","2021-08-27 22:34:06",1,"BL",1,"L","L"
"2021/8/29 19:33","2021/8/29 19:44",0,"126.60.192.12",100,683,1,"2021/8/29 19:44","R_3dZkBFUCL3X83w6",NA,NA,NA,NA,34.69459534,135.5021057,"anonymous","JA",2,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,4,7,3,1,1,1,4,4,3,7,1,NA,NA,4,2,5,2,4,5,5,2,5,3,8,8,8,7,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,6,"95","特に無い。","ju11XBOI8pFC","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH","2022/11/1 11:35","2022/11/1 11:43",0,"126.169.1.233",100,480,1,"2022/11/1 11:43","R_1mJBeUn7n0AG5uv",NA,NA,NA,NA,34.6837,135.5236,"anonymous","JA",3,0,0,6,5,2,3,4,2,3,4,3,3,2,2,2,2,2,5,5,4,5,4,4,3,4,4,3,3,4,4,4,5,5,4,4,4,1,4,4,4,4,3,4,4,2,3,1,2,"特にない。","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4.66666666666667,4,4,3.66666666666667,3.84615384615385,3.91666666666667,4.16666666666667,3.66666666666667,4.33333333333333,3.83333333333333,4.25,3.75,3.5,2.5,4,3,3.5,13415,6,NA,NA,1,70,27,1,2,6,2,2,3,1,5,"2021-08-29 19:32:16","2021-08-29 19:33:11",1,"BH",0,"L",NA
"2021/8/27 0:25","2021/8/27 0:40",0,"112.68.91.218",100,902,1,"2021/8/27 0:40","R_XtVS8UwoKAyyGbf",NA,NA,NA,NA,34.68359375,135.8027954,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,5,4,5,3,2,2,3,4,2,3,4,NA,NA,1,4,2,4,5,3,4,5,3,3,6,5,8,6,9,2,4,4,4,1,3,4,4,4,5,4,5,4,3,4,3,4,5,5,4,4,5,"20","","k0az1Muja2XR","07ec68e4080afd6b83525ee500ebda56b8a83e93",3,"BH","2022/11/1 20:15","2022/11/1 20:22",0,"112.71.156.116",100,381,1,"2022/11/1 20:22","R_3DeD8QePy6AyiBX",NA,NA,NA,NA,34.6879,135.8144,"anonymous","JA",2,0,1,2,2,2,4,3,2,3,2,2,4,3,2,2,2,3,7,5,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,1,3,4,4,4,4,3,4,2,3,2,4,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,3,3,3,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.38461538461538,3.25,3.5,3,3.5,3.66666666666667,3.5,3.33333333333333,2,3.5,4,3,3.5,474,8,1,1,2,32,29,2,1,12,2,2,3,1,1,"2021-08-27 0:24:51","2021-08-27 0:25:28",1,"BH",1,"H","L"
"2021/8/27 1:10","2021/8/27 1:18",0,"210.239.231.77",100,479,1,"2021/8/27 1:18","R_1IA75EzDPG8FEms",NA,NA,NA,NA,43.79890442,143.8658142,"anonymous","JA",2,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,1,7,3,2,1,1,4,2,3,4,NA,NA,1,2,2,5,5,3,3,4,3,2,5,8,8,5,6,4,4,4,4,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,5,"20","","k6mUC2XB78Ue","07ec68e4080afd6b83525ee500ebda56b8a83e93",3,"BH","2022/11/1 17:27","2022/11/1 17:36",0,"133.32.22.63",100,568,1,"2022/11/1 17:36","R_3fWeZE9iVRejDrc",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",3,1,1,4,7,6,4,7,1,1,3,4,3,2,3,2,2,2,6,6,5,5,5,6,4,4,5,2,4,4,4,5,5,4,4,4,5,1,4,4,4,2,2,2,4,2,3,2,2,"特になし","fe7495ade47184a0c00172174b0db134d5040a8a",5,5.33333333333333,5,3.66666666666667,4,4.66666666666667,4.33333333333333,4,2,3.53846153846154,4.5,5.16666666666667,3.83333333333333,4.5,3,4.83333333333333,3.41666666666667,3.5,2.5,5,5,5,484,8,NA,1,2,39,1,1,2,5,2,2,3,1,5,"2021-08-27 1:09:51","2021-08-27 1:10:37",1,"BH",1,"H","H"
"2021/8/26 21:02","2021/8/26 21:07",0,"54.250.38.54",100,259,1,"2021/8/26 21:07","R_1eE23B0FObPqJli",NA,NA,NA,NA,35.68870544,139.7449951,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,4,6,3,4,4,4,4,4,3,1,1,NA,NA,4,2,4,4,4,4,4,3,3,4,6,8,6,6,4,4,4,4,1,3,3,4,4,4,5,5,6,5,6,4,4,4,4,4,3,5,"70","","kCDpuvZmVp7v","07ec68e4080afd6b83525ee500ebda56b8a83e93",1,"BL","2022/11/1 20:28","2022/11/1 20:33",0,"203.171.9.195",100,274,1,"2022/11/1 20:33","R_38baDqfUzuViKAh",NA,NA,NA,NA,34.9764,136.6106,"anonymous","JA",3,0,0,5,4,4,4,4,2,3,3,2,3,2,3,2,2,3,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,1,4,4,4,5,4,4,1,3,3,3,3,"","fe7495ade47184a0c00172174b0db134d5040a8a",1,5,5,4,4,5,5,4,4.33333333333333,4.30769230769231,4.5,5,4,5,4.16666666666667,5,4.08333333333333,2.5,2.5,4,3,3.5,357,21,NA,1,2,44,24,1,2,1,6,2,3,2,1,"2021-08-26 21:02:16","2021-08-26 21:02:54",1,"BL",1,"H",NA
"2021/8/28 19:48","2021/8/28 20:14",0,"14.12.4.96",100,1564,1,"2021/8/28 20:14","R_2AWQKGQRPTwrFUE",NA,NA,NA,NA,33.58149719,130.4112854,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,6,6,3,2,2,3,4,2,3,2,NA,2,NA,2,1,2,4,2,4,2,5,3,5,4,8,4,8,5,5,5,5,1,4,4,4,4,5,4,4,4,4,4,4,2,2,4,2,6,3,"50","","kN2XHCYZ58NE","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",3,"BH","2022/11/1 12:36","2022/11/1 12:55",0,"150.66.99.65",100,1095,1,"2022/11/1 12:55","R_A0Y4bMvggIkP757",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",3,0,0,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,5,5,5,4,5,5,5,5,5,5,5,5,2,6,5,4,6,6,6,1,6,5,6,6,5,3,4,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,5,5,4,5,6,5.66666666666667,4.66666666666667,5,4.66666666666667,4.83333333333333,4.5,5.5,5.16666666666667,5.16666666666667,4.83333333333333,2,2.5,4,3,3.5,3410,4,NA,NA,1,51,40,1,2,1,6,2,3,1,1,"2021-08-28 19:46:55","2021-08-28 19:48:13",1,"BH",0,"L","L"
"2021/8/29 11:21","2021/8/29 11:28",0,"210.194.237.243",100,435,1,"2021/8/29 11:28","R_3kLpctRACkel4h3",NA,NA,NA,NA,35.48890686,139.3877869,"anonymous","JA",2,14,3,3,3,3,3,3,3,3,3,3,3,3,3,9,4,3,6,5,3,2,2,1,4,2,3,5,1,NA,NA,5,2,3,2,4,4,4,3,5,4,5,5,6,6,3,3,3,3,1,4,4,4,4,4,5,5,4,4,5,5,5,4,4,5,3,4,"20","","kVkQs31P8cgR","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH","2022/11/3 9:25","2022/11/3 9:31",0,"61.23.50.116",100,352,1,"2022/11/3 9:31","R_2ykJJwEUth59z0J",NA,NA,NA,NA,35.4472,139.381,"anonymous","JA",0,0,1,3,2,2,4,3,3,3,2,2,4,4,2,2,2,2,6,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,1,4,4,4,4,4,4,4,2,3,1,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,4,3.33333333333333,4,3.33333333333333,3.66666666666667,4,4,3.53846153846154,3.83333333333333,4,3.66666666666667,3.5,4,3.75,3.83333333333333,2,4,3,3,3,849,15,NA,1,1,46,14,2,1,1,6,2,3,2,5,"2021-08-29 11:20:53","2021-08-29 11:21:23",1,"BH",0,"H",NA
"2021/8/28 15:51","2021/8/28 16:11",0,"106.73.177.33",100,1201,1,"2021/8/28 16:11","R_7X9Nv8UrnyDcWXL",NA,NA,NA,NA,35.60560608,140.1236877,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,1,8,2,2,2,1,4,4,3,6,NA,1,NA,3,1,2,2,2,2,1,3,2,3,8,8,8,8,2,3,4,4,1,2,2,4,5,6,2,2,4,5,2,2,3,4,5,6,6,4,"40","","kaAH8Zii7oWr","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722,6,NA,NA,1,71,12,2,1,14,2,2,3,1,5,"2021-08-28 15:50:12","2021-08-28 15:50:59",1,"BL",1,"L",NA
