StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Effectiveness_1,Omicron_1,Safeness_1,Possibility of infec_1,Regret_1,Q9,Q12,Q10,Q2,HBM_1,HBM_2,HBM_3,HBM_4,HBM_5,HBM_6,数値態度_1,数値態度_2,数値態度_3,数値態度_4,数値態度_5,数値態度_6,数値態度_7,数値態度_8,数値態度_9,数値態度_10,Q36,CS_dload_why_1,CS_dload_why_2,CS_dload_why_3,CS_dload_why_4,CS_dload_why_5,CS_dload_why_6,CS_notwork_why_1,CS_notwork_why_2,CS_notwork_why_3,CS_notwork_why_4,CS_notwork_why_5,CS_notwork_why_6,Q136_1,Q136_2,Q136_3,Q136_4,Q136_5,Q136_6,Q136_7,CS_notdload_why_1,CS_notdload_why_2,CS_notdload_why_3,CS_notdload_why_4,CS_notdload_why_5,CS_notdload_why_6,CS_notdload_why_7,CS_notdload_why_8,Q150,Q163_1,Q163_2,Q163_3,Q163_4,Q163_5,Q163_6,Q72_1_1,Q72_1_2,Q72_1_3,Q72_1_4,Q72_1_5,Q72_1_6,Q72_1_7,Q72_1_8,Q72_1_9,Q72_1_10,Q72_1_11,Q72_1_12,Q72_2_1,Q72_2_2,Q72_2_3,Q72_2_4,Q72_2_5,Q72_2_6,Q72_2_7,Q72_2_8,Q72_2_9,Q72_2_10,Q72_2_11,Q72_2_12,Q72_3_1,Q72_3_2,Q72_3_3,Q72_3_4,Q72_3_5,Q72_3_6,Q72_3_7,Q72_3_8,Q72_3_9,Q72_3_10,Q72_3_11,Q72_3_12,Q72_4_1,Q72_4_2,Q72_4_3,Q72_4_4,Q72_4_5,Q72_4_6,Q72_4_7,Q72_4_8,Q72_4_9,Q72_4_10,Q72_4_11,Q72_4_12,Q72_5_1,Q72_5_2,Q72_5_3,Q72_5_4,Q72_5_5,Q72_5_6,Q72_5_7,Q72_5_8,Q72_5_9,Q72_5_10,Q72_5_11,Q72_5_12,Q72_6_1,Q72_6_2,Q72_6_3,Q72_6_4,Q72_6_5,Q72_6_6,Q72_6_7,Q72_6_8,Q72_6_9,Q72_6_10,Q72_6_11,Q72_6_12,Q72_7_1,Q72_7_2,Q72_7_3,Q72_7_4,Q72_7_5,Q72_7_6,Q72_7_7,Q72_7_8,Q72_7_9,Q72_7_10,Q72_7_11,Q72_7_12,Q72_8_1,Q72_8_2,Q72_8_3,Q72_8_4,Q72_8_5,Q72_8_6,Q72_8_7,Q72_8_8,Q72_8_9,Q72_8_10,Q72_8_11,Q72_8_12,Q72_9_1,Q72_9_2,Q72_9_3,Q72_9_4,Q72_9_5,Q72_9_6,Q72_9_7,Q72_9_8,Q72_9_9,Q72_9_10,Q72_9_11,Q72_9_12,Q76_1_1,Q76_1_2,Q76_1_3,Q76_1_4,Q76_1_5,Q76_1_6,Q76_1_7,Q76_1_8,Q76_1_9,Q76_1_10,Q76_1_11,Q76_1_12,Q76_2_1,Q76_2_2,Q76_2_3,Q76_2_4,Q76_2_5,Q76_2_6,Q76_2_7,Q76_2_8,Q76_2_9,Q76_2_10,Q76_2_11,Q76_2_12,Q76_3_1,Q76_3_2,Q76_3_3,Q76_3_4,Q76_3_5,Q76_3_6,Q76_3_7,Q76_3_8,Q76_3_9,Q76_3_10,Q76_3_11,Q76_3_12,Q76_4_1,Q76_4_2,Q76_4_3,Q76_4_4,Q76_4_5,Q76_4_6,Q76_4_7,Q76_4_8,Q76_4_9,Q76_4_10,Q76_4_11,Q76_4_12,Q76_5_1,Q76_5_2,Q76_5_3,Q76_5_4,Q76_5_5,Q76_5_6,Q76_5_7,Q76_5_8,Q76_5_9,Q76_5_10,Q76_5_11,Q76_5_12,Q76_6_1,Q76_6_2,Q76_6_3,Q76_6_4,Q76_6_5,Q76_6_6,Q76_6_7,Q76_6_8,Q76_6_9,Q76_6_10,Q76_6_11,Q76_6_12,Q76_7_1,Q76_7_2,Q76_7_3,Q76_7_4,Q76_7_5,Q76_7_6,Q76_7_7,Q76_7_8,Q76_7_9,Q76_7_10,Q76_7_11,Q76_7_12,Q76_8_1,Q76_8_2,Q76_8_3,Q76_8_4,Q76_8_5,Q76_8_6,Q76_8_7,Q76_8_8,Q76_8_9,Q76_8_10,Q76_8_11,Q76_8_12,Q76_9_1,Q76_9_2,Q76_9_3,Q76_9_4,Q76_9_5,Q76_9_6,Q76_9_7,Q76_9_8,Q76_9_9,Q76_9_10,Q76_9_11,Q76_9_12,gov_approval,Q64_1,Q64_2,Q64_3,Q64_4,Q64_8,Q22,id,eqtid
2023/2/18 20:00,2023/2/18 20:25,0,153.239.248.2,100,1513,1,2023/2/18 20:25,R_3DuTwo1p8IzSTo7,,,,,34.6986,135.5079,anonymous,JA,3,5,4,4,3,4,3,3,3,0,1,3,4,1,3,2,2,4,1,2,3,4,4,5,5,5,4,,,,,,,,,,,,,6,3,5,2,1,7,4,1,4,7,6,5,3,8,2,1,1,4,2,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,1,,1,,,,,,,,,,,1,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,特になし,7RlZYgup0oUq,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 20:12,2023/2/18 20:29,0,106.154.152.167,100,1016,1,2023/2/18 20:29,R_3qxpbI73N73Avyw,,,,,35.6893,139.6899,anonymous,JA,5,7,7,7,5,7,4,4,4,0,1,1,5,2,1,3,1,1,1,3,1,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,6,5,1,3,2,4,8,7,2,3,4,6,5,1,2,,,,,,,,,,,,,,,1,1,1,,,,,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,6,,1,,,,データを取り研究に役立てください。,KWxi7jan3oo8,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 20:22,2023/2/18 20:34,0,126.166.194.108,100,724,1,2023/2/18 20:34,R_roTSnabXKQMVjah,,,,,35.6897,139.6895,anonymous,JA,0,3,1,1,2,1,2,3,3,0,3,4,1,1,5,5,5,2,2,2,2,4,4,4,4,4,4,,,,,,,,,,,,,4,1,2,6,3,5,7,1,8,2,3,7,4,5,6,2,4,5,2,1,3,6,,,,,,,,,,,,,,,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,2,,1,,,,なし,s1i0GLxQDAWS,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 20:28,2023/2/18 20:35,0,113.148.224.227,100,429,1,2023/2/18 20:35,R_QoFjsPtxSWlhz1L,,,,,34.7423,135.3145,anonymous,JA,4,4,1,3,1,4,2,3,2,0,3,3,3,4,4,3,3,2,4,3,4,4,3,3,4,4,0,3,1,2,5,4,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,ejPIqG9GaRgW,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:34,2023/2/18 20:40,0,126.158.249.237,100,90385,1,2023/2/18 20:40,R_1GBr0a4yfYU0zhQ,,,,,35.6897,139.6895,anonymous,JA,4,6,5,4,5,6,4,3,3,1,1,3,3,3,2,2,2,3,2,2,2,4,4,3,4,5,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,6,4,5,3,,,,,,,,,,,,,1,,1,1,,1,,,,1,1,1,,,1,1,,,,,,1,,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,,,,,1,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,KTeQX8geSzkv,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 21:03,2023/2/18 21:11,0,106.154.143.7,100,474,1,2023/2/18 21:11,R_2ZUeiXSjRGChSkH,,,,,35.6893,139.6899,anonymous,JA,2,5,5,5,1,1,4,3,1,0,2,2,4,4,4,3,1,2,1,2,2,4,4,4,4,5,4,,,,,,,,,,,,,5,4,3,1,2,6,7,4,8,1,6,7,2,5,3,1,3,5,2,4,6,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,ない,ozf1MwmsQWqt,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 21:39,2023/2/18 21:43,0,49.251.158.29,100,254,1,2023/2/18 21:43,R_3KxVOqdz5vAcJEn,,,,,34.6947,135.5,anonymous,JA,2,5,1,5,5,4,3,3,3,1,1,3,3,2,4,3,1,4,2,3,4,4,4,4,3,3,3,5,1,2,3,4,6,,,1,,,,,,,,,,,,,,,,,,,2,1,4,3,5,2,6,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,AtqCi8aQclUo,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 20:13,2023/2/18 21:52,0,207.65.201.220,100,5952,1,2023/2/18 21:52,R_1P4ODhtX1qlsM5s,,,,,35.4862,139.4569,anonymous,JA,3,5,3,1,4,1,2,2,2,0,2,4,2,4,4,3,3,2,4,3,4,3,3,4,4,4,4,,,,,,,,,,,,,3,4,7,5,6,2,1,1,4,2,7,3,5,6,8,2,1,4,5,6,3,2,,,,,1,,,,,,1,,1,,1,,,,,,,,,1,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,1,,,,,,,,1,,1,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,ypqIoymejn4y,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 21:52,2023/2/18 21:58,0,106.73.131.2,100,333,1,2023/2/18 21:58,R_yyC5bGaFG3VB065,,,,,35.8503,139.9733,anonymous,JA,0,1,1,1,4,1,3,3,3,0,1,4,1,1,5,5,2,3,2,3,2,4,4,5,5,4,4,,,,,,,,,,,,,6,2,3,4,1,5,7,3,5,7,2,4,6,1,8,1,3,2,6,4,5,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,2,,,,,1,,9vtiBUEtkpY8,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 9:50,2023/2/18 22:02,0,217.178.42.127,100,43960,1,2023/2/18 22:02,R_3exLaw3DwW1Zt4l,,,,,35.9679,139.5791,anonymous,JA,3,5,5,4,7,4,1,3,2,1,1,2,3,3,4,2,2,3,2,2,2,4,4,5,4,5,4,,,,,,,,,,,,,3,7,6,2,1,4,5,4,7,1,2,5,6,8,3,1,3,2,1,4,5,6,,,1,1,,,,,,1,,,1,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,1,1,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,1,1,1,1,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,1,1,1,1,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,5,,,1,,,,iTcNjKPy8bnS,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 21:41,2023/2/18 22:03,0,222.10.20.178,100,1318,1,2023/2/18 22:03,R_2vkyvC3m3OkiaCi,,,,,36.5666,139.9125,anonymous,JA,5,5,2,5,3,5,3,4,3,0,3,2,4,4,2,3,2,3,3,3,2,4,4,4,4,4,4,,,,,,,,,,,,,7,6,4,2,1,3,5,6,4,5,2,1,8,3,7,1,1,3,5,4,2,6,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,1,,1,1,1,,,1,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,1,とくにない,6tG2nrHxNIRE,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:09,2023/2/18 22:17,0,106.146.34.184,100,512,1,2023/2/18 22:17,R_2z8sfArXA48V750,,,,,35.6893,139.6899,anonymous,JA,3,6,4,4,2,5,2,4,2,0,3,3,3,4,4,2,1,2,3,2,3,4,4,4,4,4,4,,,,,,,,,,,,,6,5,3,2,1,4,7,1,6,7,4,5,2,8,3,2,2,5,4,1,3,6,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,1,1,1,1,1,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,3,,,,,1,,4XkC1pmmC3da,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:08,2023/2/18 22:18,0,101.141.80.229,100,598,1,2023/2/18 22:18,R_AO0iMJyv1LxmgNz,,,,,34.6886,135.1959,anonymous,JA,3,4,4,4,4,4,3,2,2,1,1,5,5,1,5,5,5,5,3,3,3,2,5,3,5,3,4,,,,,,,,,,,,,3,5,2,1,6,4,7,4,6,2,7,8,5,3,1,1,4,5,6,2,1,3,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,l8QONb93zXAe,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:17,2023/2/18 22:21,0,36.13.127.136,100,276,1,2023/2/18 22:21,R_DIVPHhsnIDuJtsJ,,,,,35.6887,139.745,anonymous,JA,3,4,2,3,7,3,2,4,3,1,2,3,3,3,2,3,3,3,3,3,3,4,3,4,4,3,4,,,,,,,,,,,,,2,5,4,3,1,6,7,3,5,1,4,6,2,8,7,1,1,2,5,6,4,3,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,4,1,,,,,コロナなったことあるかないかで答えがかわるなぁと思います,lR8Z3PmsHUY3,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:22,2023/2/18 22:26,0,39.110.33.232,100,241,1,2023/2/18 22:26,R_2ty5J4O1lsS9HZv,,,,,35.3698,139.9261,anonymous,JA,3,5,4,3,5,4,2,2,4,0,2,2,4,4,3,1,2,2,2,2,2,4,4,4,4,3,3,6,1,5,4,2,3,,,1,,,,,,,,,,,,,,,,,,,1,1,3,6,2,5,4,,,,,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,f1Cm3bzdEEuq,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:18,2023/2/18 22:28,0,133.32.132.252,100,612,1,2023/2/18 22:28,R_OD2kz8gQXbVkLa9,,,,,35.6887,139.745,anonymous,JA,0,5,3,4,5,4,3,3,3,0,3,3,3,4,3,3,2,2,2,2,3,4,4,4,5,4,4,,,,,,,,,,,,,6,1,5,3,4,2,7,3,7,1,2,6,5,8,4,1,4,3,2,6,5,1,,,1,,,,,,,1,,,,,1,1,,,,,,1,1,1,,,,,,,,,,1,,,1,,1,1,1,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,1,1,1,,副作用のほぼないワクチンの開発に期待します。,wUnYrLVKW5hz,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:25,2023/2/18 22:30,0,14.11.211.0,100,258,1,2023/2/18 22:30,R_1Cp8GXQ4ZB1JTg6,,,,,34.8853,136.5796,anonymous,JA,0,4,4,4,4,4,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,6,4,1,3,2,7,5,6,7,3,2,5,4,1,8,1,4,5,3,1,2,6,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,4,,,,,1,特になし,c2L1l0bTIr9C,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:30,2023/2/18 22:41,0,126.126.127.249,100,658,1,2023/2/18 22:41,R_2vZUQlxaforI3mT,,,,,35.6893,139.6899,anonymous,JA,4,6,7,2,6,7,5,4,5,0,1,1,3,5,4,1,2,2,1,3,2,4,5,4,4,5,0,4,2,3,6,5,1,,,,,,,,,,,,,,,,,,,,,,2,1,2,5,3,4,6,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,1,,1,1,,,,,,,,,1,,,,,1,,1,1,1,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,1,,2,,,,,1,,Muik9hPpUvuz,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:14,2023/2/18 22:42,0,14.14.226.27,100,1622,1,2023/2/18 22:42,R_3r0UYlY58wY2jFA,,,,,35.4343,139.6466,anonymous,JA,4,5,5,4,4,4,3,3,3,0,2,3,3,4,4,3,2,4,3,3,4,4,4,4,4,3,4,,,,,,,,,,,,,3,5,1,4,2,7,6,3,8,5,2,6,4,1,7,1,4,5,3,2,1,6,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,1,,,,,,,1,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,,,,1,1,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,1,,,,なし,KCRcxM13y6tD,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:37,2023/2/18 22:52,0,126.77.212.147,100,911,1,2023/2/18 22:52,R_rl2NlK3bVPGvb5n,,,,,35.7653,139.9686,anonymous,JA,2,6,5,4,5,4,3,3,3,0,2,2,3,2,3,2,3,3,2,2,3,3,3,4,4,3,4,,,,,,,,,,,,,7,1,4,3,2,5,6,4,2,6,1,7,5,8,3,1,2,1,4,6,3,5,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,1,,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,1,,3aCRWWakA9fX,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:45,2023/2/18 22:54,0,153.171.230.134,100,561,1,2023/2/18 22:54,R_1q96XmNwG8YdvEm,,,,,34.4194,133.1963,anonymous,JA,0,5,1,5,6,4,4,2,4,0,3,3,2,3,5,2,3,3,3,3,3,4,3,3,4,4,0,5,3,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,4,3,6,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,1,,b6YPGKWFkZqa,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:50,2023/2/18 22:55,0,123.48.155.85,100,303,1,2023/2/18 22:55,R_2OMBkiXyeBuL0g3,,,,,34.9702,138.3935,anonymous,JA,0,1,1,1,1,1,4,3,2,0,3,3,3,1,4,4,3,3,3,3,4,3,3,3,3,3,4,,,,,,,,,,,,,3,7,5,1,4,2,6,1,8,2,4,3,7,5,6,1,1,5,6,4,2,3,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,1,,,,,,,,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,,,,,,,1,,,1,,1,1,1,,,,,,1,,,1,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,1,1,,,,,,,,,,,1,,,,,1,,IKWOQyHZ1q20,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 22:46,2023/2/18 22:57,0,116.94.46.120,100,662,1,2023/2/18 22:57,R_1gU9BLXXaM89cn8,,,,,33.6184,130.4109,anonymous,JA,3,5,2,4,5,4,3,3,4,0,2,4,3,4,4,4,2,2,2,2,2,4,4,4,4,4,4,,,,,,,,,,,,,5,2,7,1,3,4,6,4,3,7,5,2,6,8,1,1,2,1,6,3,4,5,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,3,,1,,,,特になし,roAji3EZz2m4,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
