StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,Q57_1,Q47,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q35,Q16_1,Q39_1,Q40_1,Q41_1,Q42_1,Q53,Q56,Q55,Q54,Q21,Q18,Q22,Q43_1,Q19,Q20,Q36,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q51_1,Q59_1,Q52_1,Q60_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q61_1,Q50,Q46_1,Q29,Q27,id,eqtid
2021/8/28 16:28,2021/8/28 16:42,0,220.96.75.132,100,807,1,2021/8/28 16:42,R_3lWwtpnQ1Es8TMZ,,,,,36.8618927,136.8648987,anonymous,JA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,9,4,2,6,4,3,3,3,1,4,2,3,5,,1,,4,4,4,3,4,4,4,5,3,4,6,6,6,6,2,3,2,3,1,1,1,2,4,4,3,3,4,4,1,1,2,4,4,5,6,2,80,異物を体内に入れたくない。,NlLrDWcvaG3C,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:30,2021/8/28 16:42,0,49.98.140.230,100,723,1,2021/8/28 16:42,R_3rTxsvbtIhzy1Fo,,,,,35.68969727,139.6895142,anonymous,JA,2,19,7,,,,,,,,,,,,,11,4,7,1,8,3,2,2,1,4,1,3,8,,,2,2,2,4,4,4,5,3,3,3,4,8,6,7,9,2,2,3,3,1,2,2,3,5,6,4,3,6,5,5,5,5,6,6,5,5,6,20,,tJOVrQHjQ7fS,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:37,2021/8/28 16:43,0,1.0.126.185,100,373,1,2021/8/28 16:43,R_2YRJ97VgMPpj7Ot,,,,,33.95339966,131.9519043,anonymous,JA,2,17,4,1,3,1,1,3,3,3,3,3,3,3,6,9,6,4,1,1,4,2,2,1,2,2,2,1,,2,,1,1,1,6,4,5,1,2,5,6,6,6,6,6,4,4,4,4,1,4,4,4,4,3,4,5,3,1,4,4,4,4,4,1,4,5,67,なし,dgokudyRim5n,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:36,2021/8/28 16:44,0,14.8.39.1,100,440,1,2021/8/28 16:44,R_PLkYDtzNlONF2lb,,,,,36.0296936,139.3923035,anonymous,JA,2,17,4,4,4,4,5,4,5,4,4,3,5,5,6,10,4,4,5,4,2,1,1,2,5,1,5,1,,2,,4,2,3,2,2,2,4,3,3,3,4,6,6,6,5,5,6,6,1,3,2,5,4,6,2,5,6,6,1,1,4,5,6,5,3,4,50,なし,5XxU8mPcnEr3,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:42,2021/8/28 16:48,0,222.12.41.180,100,386,1,2021/8/28 16:48,R_2Vr3z42lyp3Vd9y,,,,,37.38439941,140.3208008,anonymous,JA,1,1,2,3,4,1,1,4,3,4,4,4,2,4,6,9,7,3,6,4,2,2,2,2,4,4,4,5,1,,,1,3,4,4,4,4,4,4,4,3,6,7,5,6,1,2,4,4,1,2,2,4,5,5,1,3,4,3,1,1,4,5,5,6,2,2,40,,3hg53D5L4SQH,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:45,2021/8/28 16:49,0,126.79.116.154,100,214,1,2021/8/28 16:49,R_3IbYTBFoLxrJjS8,,,,,35.64680481,139.6546021,anonymous,JA,2,17,2,2,2,3,3,3,2,3,2,3,4,5,5,11,3,5,9,7,3,2,1,3,2,4,3,6,2,,,3,3,3,3,3,2,3,5,3,4,6,7,5,9,5,3,3,3,1,6,6,6,4,6,5,4,3,2,1,5,4,3,6,5,3,4,20,なし,DS1Xy4PM5yvs,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:26,2021/8/28 16:49,0,180.46.8.128,100,1388,1,2021/8/28 16:49,R_3EYAD10M8phzGPr,,,,,35.07229614,135.9967957,anonymous,JA,2,17,4,3,2,4,3,4,2,4,3,3,3,1,3,9,4,4,1,4,4,4,4,4,4,1,5,1,,1,,1,1,3,6,2,5,5,6,1,6,6,6,4,5,5,4,5,5,1,5,4,5,4,5,4,4,4,4,4,3,5,5,5,4,4,7,70,,ZrgJd3V8mEDq,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:41,2021/8/28 16:49,0,126.235.8.107,100,456,1,2021/8/28 16:49,R_1DppWI0zJsBQA4X,,,,,35.64909363,139.6463928,anonymous,JA,1,17,5,,,,,,,,,,,,,9,6,5,5,5,4,4,4,4,4,3,3,2,,,2,5,1,2,5,4,2,5,3,5,3,5,7,6,5,2,3,2,2,1,2,3,3,5,4,3,3,3,1,1,3,2,5,5,6,3,5,20,なし,JyU2Si4obycZ,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:36,2021/8/28 16:50,0,119.24.126.190,100,842,1,2021/8/28 16:50,R_3JxvirihmEys4Tx,,,,,34.55349731,135.519989,anonymous,JA,1,1,3,4,3,1,1,4,3,4,3,4,3,3,6,8,6,6,6,4,2,1,1,3,4,4,3,2,,1,,1,2,5,2,5,5,5,2,5,5,7,9,1,8,1,1,2,5,1,1,1,4,4,6,2,5,5,6,1,1,2,4,6,4,5,4,60,なし,LlBwrOrp5IGT,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:47,2021/8/28 16:51,0,1.75.197.68,100,201,1,2021/8/28 16:51,R_2WCQ40Dc7BxcMlS,,,,,35.68969727,139.6895142,anonymous,JA,2,17,7,,,,,,,,,,,,,2,3,6,1,6,2,2,1,1,4,1,3,1,1,,,1,2,2,3,2,6,5,5,5,5,7,8,6,6,4,4,1,1,1,4,2,5,4,4,2,6,1,1,5,1,5,4,4,6,2,6,40,,5sz2DK85HzWI,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:37,2021/8/28 16:51,0,211.5.109.121,100,824,1,2021/8/28 16:51,R_1DIur3R3F63QGue,,,,,36.10499573,140.0870972,anonymous,JA,1,14,1,2,3,1,1,4,2,4,2,2,1,2,7,9,6,4,8,6,3,3,1,1,4,2,3,7,,1,,1,3,2,4,3,5,5,4,4,5,5,5,5,5,1,3,5,5,1,2,4,4,5,6,2,5,4,5,1,1,4,5,6,5,4,5,70,,L0756goSzneq,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:42,2021/8/28 16:52,0,203.179.204.29,100,553,1,2021/8/28 16:52,R_3EmQfbRpqZSwKXi,,,,,33.62710571,130.5119019,anonymous,JA,2,18,5,,,,,,,,,,,,,8,5,7,1,5,2,1,1,1,4,2,3,2,,,1,4,1,5,5,6,4,5,1,5,3,4,4,7,8,2,2,6,7,1,1,3,6,7,6,1,3,6,7,1,1,6,7,6,6,4,7,70,計算問題が難しかった。,FqDl35OO0BiL,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:39,2021/8/28 16:52,0,27.81.47.248,100,821,1,2021/8/28 16:52,R_2Y3LIL9eE2ykW6M,,,,,33.58149719,130.4112854,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,6,9,4,4,6,6,3,2,1,1,4,2,3,5,2,,,4,4,4,4,4,4,4,4,4,4,8,7,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,50,,99urHNC5ZXQC,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:44,2021/8/28 16:52,0,61.89.28.83,100,491,1,2021/8/28 16:52,R_C7TwwlGnMQbClQ5,,,,,34.68359375,135.8027954,anonymous,JA,2,17,5,,,,,,,,,,,,,10,5,4,6,6,4,4,4,4,5,5,5,1,1,,,4,1,4,4,5,4,4,4,4,3,6,6,6,6,3,3,3,3,1,3,4,3,5,5,4,4,4,4,4,4,4,6,6,5,4,2,50,よく分からない質問が多かった。試されているのか？と、思う。,Fzl4YmYy7SAa,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:44,2021/8/28 16:53,0,126.77.13.177,100,502,1,2021/8/28 16:53,R_rjxjq7ls7L0mOHf,,,,,35.69309998,139.675415,anonymous,JA,2,17,4,3,3,3,3,5,3,4,3,3,5,4,6,9,6,5,1,6,2,3,3,1,4,2,3,1,,1,,4,4,2,5,1,3,4,4,4,4,7,7,6,6,1,1,1,1,1,1,1,2,2,4,4,4,4,4,3,2,4,4,4,2,5,7,15,,HZya8mSXrk7B,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:47,2021/8/28 16:53,0,153.137.80.211,100,397,1,2021/8/28 16:53,R_3p3bHdWfswhgSzE,,,,,35.84300232,139.9794006,anonymous,JA,2,17,6,,,,,,,,,,,,,9,4,7,1,8,2,4,4,4,4,5,5,1,,,1,4,4,2,5,4,4,4,5,4,4,8,8,6,6,6,6,6,6,1,6,6,6,6,6,2,2,2,1,2,2,6,6,4,2,6,7,70,,DwCD7JN6ZsDc,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:48,2021/8/28 16:53,0,114.163.87.2,100,306,1,2021/8/28 16:53,R_1QbdvLqpHqdidel,,,,,35.33569336,139.406311,anonymous,JA,2,18,6,,,,,,,,,,,,,10,6,5,1,7,3,2,2,2,4,1,4,1,1,,,3,3,4,4,4,3,3,3,4,3,7,7,7,7,5,6,6,6,1,3,3,4,4,5,5,5,6,4,4,3,4,4,4,6,4,5,30,特にありません,CafL0gTTVjD1,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:43,2021/8/28 16:54,0,133.32.224.225,100,686,1,2021/8/28 16:54,R_pu9kJkirJrrjCGR,,,,,35.64190674,139.702301,anonymous,JA,2,17,4,4,3,3,3,4,4,4,4,4,4,4,5,8,5,5,5,6,3,2,1,3,4,2,3,7,,1,,4,3,5,4,3,3,3,4,5,3,8,7,6,7,6,6,6,6,1,4,4,5,5,6,5,5,5,5,1,1,2,5,5,6,4,6,30,,WXWKI2kQifW0,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:47,2021/8/28 16:55,0,157.107.165.85,100,473,1,2021/8/28 16:55,R_1LkeBj1ysOqPJOj,,,,,35.75700378,139.6925964,anonymous,JA,4,17,4,4,4,5,4,4,4,4,5,2,4,5,6,1,1,1,9,9,4,4,4,4,5,5,5,4,2,,,4,3,4,4,4,4,4,4,4,3,6,6,7,5,4,4,4,4,4,4,4,4,4,4,3,3,5,5,2,2,2,1,2,5,4,5,80,特に無し,3Uu1sBx4xto5,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:51,2021/8/28 16:56,0,202.177.78.75,100,251,1,2021/8/28 16:56,R_31ZzFucw3fNllXn,,,,,35.79589844,139.3526001,anonymous,JA,2,18,6,,,,,,,,,,,,,10,6,5,7,7,4,4,4,4,4,2,3,1,,2,,6,5,6,6,4,5,4,6,6,5,8,8,7,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,7,4,5,20,非常に難しかったです,nIcGoi5KzO5L,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:44,2021/8/28 16:57,0,111.239.163.94,100,776,1,2021/8/28 16:57,R_1Cdw02mZ0h2S0Cy,,,,,35.7519989,139.7341003,anonymous,JA,2,16,5,,,,,,,,,,,,,9,5,5,5,5,3,1,1,1,4,1,3,1,,,1,2,3,4,6,2,5,5,5,1,6,6,6,4,5,2,4,4,4,1,4,4,3,4,5,2,4,5,1,1,1,3,5,5,2,3,4,20,,G6NluFY8O4l0,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:55,2021/8/28 16:59,0,118.1.15.136,100,225,1,2021/8/28 16:59,R_UAXJMwJGbo4LkeR,,,,,37.38439941,140.3208008,anonymous,JA,1,18,6,,,,,,,,,,,,,10,5,5,7,8,3,2,2,2,4,2,3,7,,,1,3,2,2,3,2,3,3,3,4,4,6,7,7,7,3,3,4,5,3,2,5,4,4,4,3,3,4,3,4,4,4,5,5,6,3,5,18,ない,H7doiuirjMZ4,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:58,2021/8/28 17:01,0,119.171.210.130,100,181,1,2021/8/28 17:01,R_2f6YqgMG2elzJIB,,,,,35.58329773,134.3167114,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,5,8,3,4,6,5,4,4,4,4,5,5,5,5,2,,,4,3,3,4,4,4,4,4,4,4,6,6,5,6,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,60,,VpqCZFFDGLx0,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:55,2021/8/28 17:02,0,106.128.38.119,100,413,1,2021/8/28 17:02,R_2cjaAAhm7hQlzao,,,,,35.68969727,139.6895142,anonymous,JA,4,16,4,3,3,3,3,4,5,5,4,3,3,3,7,9,4,3,1,6,4,4,4,4,5,5,5,1,,1,,5,5,1,4,3,4,5,6,4,5,7,7,6,6,4,4,4,4,1,3,3,4,4,4,5,5,5,6,1,4,4,4,4,4,4,4,50,特になし,buXFyy75SgaZ,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:56,2021/8/28 17:02,0,115.162.192.7,100,342,1,2021/8/28 17:02,R_OeTe6DILxujWZtn,,,,,35.65789795,139.5501099,anonymous,JA,4,14,3,3,3,1,1,3,4,3,1,4,4,2,7,9,5,3,6,1,4,4,4,4,5,5,5,4,,,1,4,3,4,4,5,4,5,4,4,3,6,4,4,4,2,2,1,2,1,1,1,4,4,4,5,4,5,4,2,1,2,4,2,5,1,2,10,ない,FDt7MmBcnybI,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:45,2021/8/28 17:03,0,113.150.66.192,100,1094,1,2021/8/28 17:03,R_1QfTCfMRNraRWtH,,,,,35.71459961,139.5741882,anonymous,JA,2,17,6,,,,,,,,,,,,,1,4,5,6,7,3,3,4,4,4,2,3,5,,2,,3,4,4,3,4,3,4,2,4,3,7,5,5,6,3,4,4,4,1,4,5,5,5,5,4,4,5,5,4,5,5,5,5,5,3,5,40,難易度が高い,LhzOE6lf6IQ7,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:47,2021/8/28 17:03,0,126.219.90.145,100,958,1,2021/8/28 17:03,R_sgRsqLJQrnav5sd,,,,,34.331604,134.0455017,anonymous,JA,2,16,3,1,1,1,1,2,1,4,1,4,2,2,6,8,5,5,6,5,3,1,1,3,4,2,3,7,,,2,4,1,4,3,5,4,5,4,5,2,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,20,なし,9nNFrvCAzECo,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:52,2021/8/28 17:04,0,112.68.123.86,100,720,1,2021/8/28 17:04,R_2OIqlHC4oyx9jbR,,,,,34.77789307,135.427887,anonymous,JA,2,17,4,2,4,4,2,3,4,4,3,5,4,4,4,9,5,4,6,4,2,1,1,2,4,2,2,4,1,,,4,3,3,5,4,5,5,3,4,5,6,5,5,5,3,5,3,4,1,4,4,4,4,4,4,5,5,3,3,3,3,4,5,5,4,4,50,国産ワクチンと治療薬の承認を急いでほしい。,Ilfxm9fkKgzV,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:54,2021/8/28 17:04,0,223.219.189.253,100,610,1,2021/8/28 17:04,R_3nABF0NmZa9eRzQ,,,,,35.56210327,139.8971863,anonymous,JA,2,17,4,3,4,4,4,4,5,5,4,5,4,4,3,2,2,5,6,4,1,2,4,4,4,3,3,2,1,,,3,2,5,3,4,5,5,3,5,5,5,5,4,4,5,5,2,2,1,2,2,4,4,3,5,5,2,2,2,2,5,5,4,5,4,4,30,特にありません。,xIcjgqOyTXKC,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:00,2021/8/28 17:05,0,122.131.77.83,100,286,1,2021/8/28 17:05,R_3nUig0V8OgAPUsB,,,,,35.65020752,139.7384949,anonymous,JA,2,16,3,4,4,3,3,5,4,5,3,5,4,3,7,11,5,5,6,5,4,4,4,4,4,2,3,2,,,1,2,2,2,4,3,5,4,4,5,4,5,7,6,6,2,4,5,5,1,4,5,5,5,5,3,3,7,1,4,3,6,6,3,5,3,4,70,,vS2lh0f4XmTl,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:48,2021/8/28 17:05,0,153.243.6.131,100,1044,1,2021/8/28 17:05,R_1igtSL1bAHLMQpb,,,,,35.7624054,139.5242004,anonymous,JA,1,18,5,,,,,,,,,,,,,9,5,6,4,6,4,4,4,4,3,2,3,2,2,,,4,3,3,5,4,4,4,5,3,5,8,7,6,6,5,5,5,5,1,4,4,4,4,5,2,3,5,5,2,2,2,4,5,5,4,5,60,なし,KTKwiOGqF2Ub,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:58,2021/8/28 17:06,0,111.96.209.86,100,474,1,2021/8/28 17:06,R_doi7q0naukEDP1v,,,,,35.18589783,136.9039917,anonymous,JA,2,17,4,3,3,4,3,3,3,4,3,3,3,3,5,9,4,4,6,6,2,3,1,2,4,2,3,7,1,,,4,4,4,4,4,4,4,4,4,4,6,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,60,特になし,MmFDLcCOjMV5,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:59,2021/8/28 17:06,0,14.14.109.235,100,419,1,2021/8/28 17:06,R_eerAlTKqsx2dH4R,,,,,35.44819641,133.3074951,anonymous,JA,1,17,5,,,,,,,,,,,,,8,5,5,4,6,1,1,1,1,1,5,5,2,1,,,3,2,3,3,5,4,6,3,5,2,8,8,6,6,6,5,5,5,1,4,4,5,5,5,5,5,5,6,4,5,5,5,6,5,4,6,50,,V6sNsQwvZmYn,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:19,2021/8/28 17:06,0,61.86.29.94,100,2857,1,2021/8/28 17:06,R_1q9Bd0CAf54UyZn,,,,,34.70399475,135.7684021,anonymous,JA,2,18,5,,,,,,,,,,,,,9,4,6,4,6,3,2,1,1,4,2,3,6,2,,,3,3,2,6,5,4,4,3,2,3,6,7,6,9,3,4,4,4,1,4,4,4,4,5,3,3,5,5,5,4,3,3,5,6,4,6,65,ワクチンで99人が助かっても死んだ一人にとってはその結果が100パーセント、難しい。,4WPNBiEwTuFi,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 16:59,2021/8/28 17:08,0,126.78.139.9,100,561,1,2021/8/28 17:08,R_1hEa2mZdZk86JAy,,,,,35.7677002,139.8587036,anonymous,JA,2,18,7,,,,,,,,,,,,,10,6,5,1,6,3,4,4,4,4,2,4,1,,1,,1,6,1,6,5,1,1,6,1,2,7,7,5,5,3,5,4,3,1,4,4,4,4,5,5,6,5,3,6,4,6,5,6,5,4,4,30,,o5AdOpefD1jm,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:07,2021/8/28 17:08,0,59.86.118.230,100,95,1,2021/8/28 17:08,R_2QA2YcZMNSiaEv7,,,,,35.64680481,139.6546021,anonymous,JA,2,14,6,,,,,,,,,,,,,10,6,4,5,8,2,2,4,4,2,2,2,2,,,1,3,2,5,2,4,5,5,5,4,5,7,8,7,8,5,5,6,6,6,5,4,4,5,5,5,5,5,5,5,6,6,6,6,7,3,5,50,,g8QDHx2bLASa,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:06,2021/8/28 17:10,0,220.211.123.251,100,209,1,2021/8/28 17:10,R_1rxlDmLNrw6yowQ,,,,,35.56460571,136.8175049,anonymous,JA,2,18,5,,,,,,,,,,,,,10,3,5,6,5,4,2,3,2,2,3,2,6,2,,,3,3,2,3,3,3,3,2,2,3,7,5,5,7,2,2,3,5,2,3,4,4,4,5,3,3,3,3,5,3,2,3,4,5,3,4,30,ワクチン遅いよくないニュースをよく見かける不安になる,UkNuGa5SkDTc,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:04,2021/8/28 17:10,0,106.167.209.87,100,327,1,2021/8/28 17:10,R_2sX6sibTtbsLLqj,,,,,35.44290161,139.6604004,anonymous,JA,2,14,2,1,1,1,1,3,1,3,1,3,1,1,6,8,3,2,8,1,4,4,4,4,4,5,5,1,2,,,4,6,3,4,3,1,4,2,2,4,6,4,1,4,1,1,1,2,1,1,1,3,2,4,1,1,1,1,1,1,1,1,6,5,4,3,20,,NLBn70aj7J0z,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:02,2021/8/28 17:10,0,60.65.7.41,100,489,1,2021/8/28 17:10,R_1NyVLy4qExUGNeo,,,,,35.64680481,139.6546021,anonymous,JA,2,17,3,3,3,4,4,4,3,3,3,3,3,3,7,8,4,4,6,6,3,1,1,2,4,3,3,4,1,,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,50,特にないです,2uD9Xw2E8jeI,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:10,2021/8/28 17:13,0,14.9.76.32,100,129,1,2021/8/28 17:13,R_22ypZdkqm4Y6wdP,,,,,39.60249329,141.2605896,anonymous,JA,1,17,4,3,3,3,3,3,3,3,3,3,3,3,7,9,4,4,6,6,4,4,4,4,5,5,5,5,,2,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,50,ない,LZLSRZ3DUt9C,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:09,2021/8/28 17:15,0,119.244.171.42,100,326,1,2021/8/28 17:15,R_D136E5sKEuhHtoR,,,,,37.1546936,138.2211914,anonymous,JA,2,17,6,,,,,,,,,,,,,8,5,6,6,7,4,4,4,4,5,2,5,2,2,,,5,3,4,4,5,4,4,1,4,2,8,5,4,7,3,4,3,4,1,1,1,2,5,5,4,4,6,6,5,5,6,7,6,4,5,6,50,全体の集計結果を見てみたい。,z8bPmhZdWR09,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:11,2021/8/28 17:15,0,106.128.128.5,100,252,1,2021/8/28 17:15,R_UmAfkcprWjUnvY5,,,,,35.68969727,139.6895142,anonymous,JA,2,19,6,,,,,,,,,,,,,9,4,6,4,8,3,3,3,1,4,2,3,6,1,,,5,2,6,5,3,4,4,5,2,6,7,8,7,6,5,5,3,3,5,4,4,7,5,6,2,6,5,3,2,2,3,1,3,7,4,5,50,なし,VKKyxm86uwgs,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:08,2021/8/28 17:16,0,114.19.132.83,100,473,1,2021/8/28 17:16,R_3q8yUpV5RixSrAH,,,,,35.72009277,139.9352112,anonymous,JA,1,1,2,4,5,2,3,5,4,4,3,5,5,5,6,9,6,4,4,1,4,4,4,4,4,2,5,1,1,,,5,2,1,6,4,2,6,5,3,2,4,5,4,4,1,1,1,1,1,1,1,1,4,5,1,1,5,1,1,1,2,7,6,2,3,3,30,もう少し深堀りしないと、世論は分からないと思う,jI3feFck4L9w,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:12,2021/8/28 17:20,0,59.168.179.245,100,500,1,2021/8/28 17:20,R_2qfnNwkPUI9DlfP,,,,,35.74000549,139.6037903,anonymous,JA,2,17,5,,,,,,,,,,,,,9,5,5,1,6,4,4,4,4,2,4,3,1,,2,,1,1,5,5,2,5,6,5,5,5,5,6,6,6,4,4,2,2,1,2,2,2,6,5,4,4,4,1,1,1,1,6,5,6,5,5,20,テレビで人を煽るのを止めてほしい。新聞社とテレビと政府、自分たちの欲望の為だけに動いているようにしか思えない。,1rUe7dH9YMSP,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:16,2021/8/28 17:21,0,124.98.67.200,100,299,1,2021/8/28 17:21,R_3EQKeq0dt5N2rPv,,,,,34.331604,134.0451965,anonymous,JA,2,17,4,3,3,4,3,3,5,5,3,3,4,4,5,8,4,7,6,7,2,2,2,2,4,2,3,1,,2,,2,4,3,5,2,4,4,3,4,3,8,8,8,8,4,3,3,3,1,4,2,4,5,6,3,5,5,3,2,2,3,4,4,6,2,6,60,,WtuV3IbCn7go,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:15,2021/8/28 17:24,0,180.52.161.167,100,498,1,2021/8/28 17:24,R_z3ePjs3n4x1CmfT,,,,,33.60169983,130.424408,anonymous,JA,2,14,5,,,,,,,,,,,,,9,4,5,5,1,3,3,3,3,4,1,3,5,2,,,3,5,3,1,4,3,2,3,3,4,5,6,4,5,1,2,5,5,1,1,2,3,4,5,1,1,4,4,1,1,2,4,5,6,3,4,20,政府の議員は医師免許や弁護士資格を持った方が大臣になるべきだと思います。,T8bZzcV4k1R4,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:06,2021/8/28 17:24,0,27.82.244.11,100,1112,1,2021/8/28 17:24,R_8kAdWGVWlaBai4N,,,,,35.7677002,139.8587036,anonymous,JA,1,17,6,,,,,,,,,,,,,9,6,4,4,6,4,1,1,1,4,2,3,2,,2,,5,2,3,6,3,2,5,2,3,4,7,6,6,7,3,4,5,5,1,3,4,4,6,6,1,1,5,5,1,1,4,6,6,5,4,5,80,アレルギーのある人でもうてる安全なワクチンを早く作ってほしい,2kRHyG5q7biK,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:21,2021/8/28 17:24,0,49.251.145.159,100,172,1,2021/8/28 17:24,R_3Kqf02wQkgoHisg,,,,,34.69459534,135.5021057,anonymous,JA,2,17,5,,,,,,,,,,,,,11,6,5,1,6,4,4,4,4,5,5,5,1,,,2,1,2,1,5,3,6,3,5,4,6,6,6,6,6,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,5,20,,BxP08d6JoASl,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 17:14,2021/8/28 17:25,0,126.225.124.155,100,626,1,2021/8/28 17:25,R_2roLho1XcR1o6hQ,,,,,35.68969727,139.6895142,anonymous,JA,1,1,4,2,3,1,5,5,3,4,4,1,3,3,3,9,5,4,6,6,4,4,4,4,5,5,5,1,,,1,1,4,1,6,4,5,5,6,1,6,6,6,6,6,1,1,1,1,1,1,1,4,4,6,1,1,2,2,2,2,3,3,6,1,6,4,10,多数派の意見を良しとして、少数派の意見は排斥すると言う風潮がコロナ禍によってはっきりと露呈したと思う。,2sdUmZbtYmGE,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
